order_id,order_item_id,product_id,sale_date_utc,order_status,item_status,order_disposition,sale_price,product_category
18692,27025,12985,2024-01-12,Processing,Processing,A_VERIFIER_ETAT,59.25,Swim
18783,27145,17005,2024-01-11,Complete,Complete,CANDIDATE_CA,21.989999771118164,Tops & Tees
18811,27191,19944,2024-01-25,Complete,Complete,CANDIDATE_CA,69.98999786376953,Suits & Sport Coats
18846,27238,26031,2024-01-03,Cancelled,Cancelled,EXCLUE_METIER,25.0,Underwear
18846,27239,20336,2024-01-02,Cancelled,Cancelled,EXCLUE_METIER,99.94999694824217,Suits & Sport Coats
18891,27313,22461,2024-01-22,Cancelled,Cancelled,EXCLUE_METIER,26.61000061035156,Pants
18929,27364,2935,2024-01-03,Processing,Processing,A_VERIFIER_ETAT,11.989999771118164,Active
18977,27424,13122,2024-01-06,Shipped,Shipped,CANDIDATE_CA,150.41000366210938,Swim
19004,27465,27395,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,49.5,Swim
19043,27524,24163,2024-01-22,Shipped,Shipped,CANDIDATE_CA,109.9499969482422,Outerwear & Coats
19043,27525,25856,2024-01-22,Shipped,Shipped,CANDIDATE_CA,30.0,Underwear
19043,27526,16158,2024-01-25,Shipped,Shipped,CANDIDATE_CA,25.0,Tops & Tees
19043,27527,28441,2024-01-24,Shipped,Shipped,CANDIDATE_CA,30.0,Accessories
19123,27652,27798,2024-01-29,Cancelled,Cancelled,EXCLUE_METIER,53.47999954223633,Swim
19123,27653,28012,2024-01-29,Cancelled,Cancelled,EXCLUE_METIER,18.989999771118164,Swim
19303,27910,15919,2024-01-31,Complete,Complete,CANDIDATE_CA,39.9900016784668,Plus
19407,28060,22148,2024-01-07,Complete,Complete,CANDIDATE_CA,39.950000762939446,Pants
19407,28061,20466,2024-01-07,Complete,Complete,CANDIDATE_CA,199.9900054931641,Suits & Sport Coats
19476,28164,991,2024-01-25,Processing,Processing,A_VERIFIER_ETAT,85.0,Sweaters
19490,28181,3737,2024-01-01,Complete,Complete,CANDIDATE_CA,37.9900016784668,Dresses
19735,28537,17931,2024-01-06,Processing,Processing,A_VERIFIER_ETAT,23.030000686645508,Fashion Hoodies & Sweatshirts
19735,28538,22263,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,40.9900016784668,Pants
19735,28539,25784,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,14.0,Underwear
19735,28540,22586,2024-01-07,Processing,Processing,A_VERIFIER_ETAT,85.68000030517578,Pants
19753,28565,11123,2024-01-05,Cancelled,Cancelled,EXCLUE_METIER,38.0,Intimates
19753,28566,6874,2024-01-07,Cancelled,Cancelled,EXCLUE_METIER,80.91999816894531,Shorts
19753,28567,7969,2024-01-05,Cancelled,Cancelled,EXCLUE_METIER,60.9900016784668,Blazers & Jackets
19846,28702,4244,2024-01-19,Processing,Processing,A_VERIFIER_ETAT,178.0,Jeans
19912,28797,22515,2024-01-02,Complete,Complete,CANDIDATE_CA,59.950000762939446,Pants
20115,29086,24900,2024-01-19,Shipped,Shipped,CANDIDATE_CA,12.949999809265137,Socks
20147,29130,21124,2024-01-01,Shipped,Shipped,CANDIDATE_CA,169.0,Jeans
20147,29131,28365,2024-01-02,Shipped,Shipped,CANDIDATE_CA,99.6500015258789,Accessories
20482,29634,2699,2024-01-09,Cancelled,Cancelled,EXCLUE_METIER,13.0,Active
20576,29768,9354,2024-01-08,Cancelled,Cancelled,EXCLUE_METIER,12.989999771118164,Socks & Hosiery
20689,29935,21019,2024-01-24,Complete,Complete,CANDIDATE_CA,39.5,Jeans
20912,30279,26626,2024-01-19,Complete,Complete,CANDIDATE_CA,26.989999771118164,Sleep & Lounge
20951,30339,11047,2024-01-25,Cancelled,Cancelled,EXCLUE_METIER,29.989999771118164,Intimates
21102,30555,11885,2024-01-25,Complete,Complete,CANDIDATE_CA,37.7400016784668,Intimates
21148,30628,3400,2024-01-01,Processing,Processing,A_VERIFIER_ETAT,9.449999809265137,Dresses
21161,30644,20662,2024-01-15,Shipped,Shipped,CANDIDATE_CA,50.0,Jeans
21161,30645,20655,2024-01-14,Shipped,Shipped,CANDIDATE_CA,38.680000305175774,Jeans
21161,30646,28578,2024-01-14,Shipped,Shipped,CANDIDATE_CA,24.989999771118164,Accessories
21185,30683,20160,2024-01-02,Complete,Complete,CANDIDATE_CA,265.989990234375,Suits & Sport Coats
21254,30789,5711,2024-01-30,Returned,Returned,EXCLUE_METIER,19.989999771118164,Leggings
21270,30815,13346,2024-01-11,Cancelled,Cancelled,EXCLUE_METIER,238.0,Swim
21270,30816,13445,2024-01-12,Cancelled,Cancelled,EXCLUE_METIER,66.0,Swim
21270,30817,1919,2024-01-11,Cancelled,Cancelled,EXCLUE_METIER,98.0,Fashion Hoodies & Sweatshirts
21372,30967,2303,2024-01-22,Complete,Complete,CANDIDATE_CA,87.88999938964845,Fashion Hoodies & Sweatshirts
21466,31112,28405,2024-01-11,Processing,Processing,A_VERIFIER_ETAT,16.899999618530273,Accessories
21639,31357,16097,2024-01-28,Complete,Complete,CANDIDATE_CA,49.9900016784668,Tops & Tees
21719,31473,19624,2024-01-26,Returned,Returned,EXCLUE_METIER,32.9900016784668,Sweaters
21741,31505,24541,2024-01-03,Shipped,Shipped,CANDIDATE_CA,24.0,Socks
21801,31584,23158,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,87.5,Shorts
21801,31585,27083,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,39.200000762939446,Sleep & Lounge
21813,31602,12051,2024-01-17,Complete,Complete,CANDIDATE_CA,44.0,Intimates
21911,31754,354,2024-01-09,Complete,Complete,CANDIDATE_CA,27.989999771118164,Tops & Tees
21949,31808,27994,2024-01-17,Complete,Complete,CANDIDATE_CA,55.0,Swim
21949,31809,19949,2024-01-20,Complete,Complete,CANDIDATE_CA,129.99000549316406,Suits & Sport Coats
22029,31920,18961,2024-01-19,Returned,Returned,EXCLUE_METIER,25.0,Sweaters
22029,31921,20795,2024-01-19,Returned,Returned,EXCLUE_METIER,90.0,Jeans
22091,32004,9989,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,25.0,Sleep & Lounge
22091,32005,6327,2024-01-02,Processing,Processing,A_VERIFIER_ETAT,29.65999984741211,Shorts
22136,32062,27425,2024-01-14,Cancelled,Cancelled,EXCLUE_METIER,50.0,Swim
22136,32063,26756,2024-01-15,Cancelled,Cancelled,EXCLUE_METIER,25.0,Sleep & Lounge
22266,32241,21135,2024-01-16,Complete,Complete,CANDIDATE_CA,44.0,Jeans
22451,32498,26924,2024-01-11,Complete,Complete,CANDIDATE_CA,18.5,Sleep & Lounge
22518,32592,18764,2024-01-17,Processing,Processing,A_VERIFIER_ETAT,59.9900016784668,Active
22518,32593,19121,2024-01-15,Processing,Processing,A_VERIFIER_ETAT,43.9900016784668,Sweaters
22518,32594,19815,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,149.5,Suits & Sport Coats
22552,32640,4628,2024-01-08,Complete,Complete,CANDIDATE_CA,77.97000122070312,Jeans
22552,32641,15463,2024-01-09,Complete,Complete,CANDIDATE_CA,72.98999786376953,Plus
22556,32648,16939,2024-01-27,Shipped,Shipped,CANDIDATE_CA,38.0,Tops & Tees
22556,32649,25381,2024-01-29,Shipped,Shipped,CANDIDATE_CA,25.200000762939453,Underwear
22556,32650,23762,2024-01-27,Shipped,Shipped,CANDIDATE_CA,119.98999786376952,Outerwear & Coats
22556,32651,23819,2024-01-30,Shipped,Shipped,CANDIDATE_CA,59.9900016784668,Outerwear & Coats
22721,32874,26788,2024-01-20,Shipped,Shipped,CANDIDATE_CA,265.0,Sleep & Lounge
22967,33229,8969,2024-01-24,Shipped,Shipped,CANDIDATE_CA,19.5,Socks & Hosiery
23034,33324,21755,2024-01-03,Shipped,Shipped,CANDIDATE_CA,89.94999694824217,Pants
23083,33400,21160,2024-01-31,Cancelled,Cancelled,EXCLUE_METIER,56.97999954223633,Jeans
23118,33447,1413,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,78.47000122070312,Sweaters
23141,33479,11863,2024-01-11,Cancelled,Cancelled,EXCLUE_METIER,60.0,Intimates
23141,33480,3720,2024-01-08,Cancelled,Cancelled,EXCLUE_METIER,45.0,Dresses
23252,33648,26524,2024-01-19,Processing,Processing,A_VERIFIER_ETAT,39.0,Sleep & Lounge
23373,33823,13683,2024-01-13,Complete,Complete,CANDIDATE_CA,25.5,Accessories
23394,33851,7297,2024-01-22,Complete,Complete,CANDIDATE_CA,54.450000762939446,Skirts
23547,34076,3862,2024-01-30,Processing,Processing,A_VERIFIER_ETAT,138.0,Dresses
23547,34077,9113,2024-01-31,Processing,Processing,A_VERIFIER_ETAT,13.5,Socks & Hosiery
23601,34148,7907,2024-01-09,Returned,Returned,EXCLUE_METIER,54.41999816894531,Blazers & Jackets
23624,34180,17234,2024-01-29,Returned,Returned,EXCLUE_METIER,49.5,Fashion Hoodies & Sweatshirts
23624,34181,20657,2024-01-29,Returned,Returned,EXCLUE_METIER,32.900001525878906,Jeans
23663,34238,25035,2024-01-09,Shipped,Shipped,CANDIDATE_CA,17.559999465942383,Socks
23735,34345,25087,2024-01-27,Complete,Complete,CANDIDATE_CA,13.880000114440918,Socks
23735,34346,17395,2024-01-29,Complete,Complete,CANDIDATE_CA,168.0,Fashion Hoodies & Sweatshirts
23735,34347,28948,2024-01-26,Complete,Complete,CANDIDATE_CA,35.83000183105469,Accessories
23893,34579,17672,2024-01-27,Shipped,Shipped,CANDIDATE_CA,15.989999771118164,Fashion Hoodies & Sweatshirts
23922,34621,26260,2024-01-19,Shipped,Shipped,CANDIDATE_CA,21.5,Underwear
23942,34652,8870,2024-01-09,Returned,Returned,EXCLUE_METIER,18.0,Socks & Hosiery
23958,34675,15477,2024-01-31,Shipped,Shipped,CANDIDATE_CA,11.0,Plus
23986,34710,7395,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,8.890000343322756,Skirts
23986,34711,14938,2024-01-11,Cancelled,Cancelled,EXCLUE_METIER,24.979999542236328,Maternity
23986,34712,874,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,55.0,Sweaters
24218,35090,14803,2024-01-14,Shipped,Shipped,CANDIDATE_CA,34.97999954223633,Maternity
24238,35118,14874,2024-01-02,Processing,Processing,A_VERIFIER_ETAT,16.979999542236328,Maternity
24276,35180,28805,2024-01-09,Shipped,Shipped,CANDIDATE_CA,30.0,Accessories
24416,35398,2553,2024-01-16,Returned,Returned,EXCLUE_METIER,10.0,Active
24512,35543,27562,2024-01-22,Complete,Complete,CANDIDATE_CA,37.5,Swim
24512,35544,16261,2024-01-23,Complete,Complete,CANDIDATE_CA,32.5,Tops & Tees
24534,35579,15686,2024-01-22,Shipped,Shipped,CANDIDATE_CA,44.9900016784668,Plus
24581,35636,10395,2024-01-21,Cancelled,Cancelled,EXCLUE_METIER,48.0,Intimates
24594,35654,25471,2024-01-04,Cancelled,Cancelled,EXCLUE_METIER,45.0,Underwear
24657,35740,28870,2024-01-31,Processing,Processing,A_VERIFIER_ETAT,93.8199996948242,Accessories
24705,35818,4183,2024-01-06,Complete,Complete,CANDIDATE_CA,11.1899995803833,Jumpsuits & Rompers
24705,35819,6131,2024-01-06,Complete,Complete,CANDIDATE_CA,9.949999809265137,Leggings
24735,35859,9593,2024-01-05,Returned,Returned,EXCLUE_METIER,25.0,Sleep & Lounge
24735,35860,1298,2024-01-03,Returned,Returned,EXCLUE_METIER,44.0,Sweaters
24906,36126,9698,2024-01-22,Cancelled,Cancelled,EXCLUE_METIER,25.0,Sleep & Lounge
25034,36315,3114,2024-01-28,Cancelled,Cancelled,EXCLUE_METIER,99.0,Dresses
25034,36316,399,2024-01-27,Cancelled,Cancelled,EXCLUE_METIER,72.0,Tops & Tees
25034,36317,9820,2024-01-28,Cancelled,Cancelled,EXCLUE_METIER,24.96999931335449,Sleep & Lounge
25034,36318,15588,2024-01-27,Cancelled,Cancelled,EXCLUE_METIER,16.0,Plus
25225,36596,18376,2024-01-26,Shipped,Shipped,CANDIDATE_CA,79.98999786376953,Active
25237,36610,7920,2024-01-09,Processing,Processing,A_VERIFIER_ETAT,12.5600004196167,Blazers & Jackets
25237,36611,2386,2024-01-12,Processing,Processing,A_VERIFIER_ETAT,46.0,Fashion Hoodies & Sweatshirts
25396,36838,27692,2024-01-22,Processing,Processing,A_VERIFIER_ETAT,52.0,Swim
25396,36839,27815,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,67.5,Swim
25396,36840,20872,2024-01-22,Processing,Processing,A_VERIFIER_ETAT,59.959999084472656,Jeans
25400,36848,24948,2024-01-26,Cancelled,Cancelled,EXCLUE_METIER,37.5,Socks
25428,36888,3116,2024-01-01,Shipped,Shipped,CANDIDATE_CA,99.5,Dresses
25548,37073,6936,2024-01-02,Shipped,Shipped,CANDIDATE_CA,11.380000114440918,Shorts
25703,37310,26339,2024-01-23,Shipped,Shipped,CANDIDATE_CA,33.0,Underwear
25713,37325,25719,2024-01-28,Complete,Complete,CANDIDATE_CA,30.0,Underwear
25735,37363,13940,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,4.150000095367432,Accessories
25796,37453,17981,2024-01-28,Shipped,Shipped,CANDIDATE_CA,76.0,Fashion Hoodies & Sweatshirts
25858,37549,2244,2024-01-17,Returned,Returned,EXCLUE_METIER,36.9900016784668,Fashion Hoodies & Sweatshirts
25899,37607,19177,2024-01-23,Shipped,Shipped,CANDIDATE_CA,77.0,Sweaters
25979,37712,12884,2024-01-12,Shipped,Shipped,CANDIDATE_CA,16.989999771118164,Swim
26054,37826,10036,2024-01-17,Shipped,Shipped,CANDIDATE_CA,20.0,Sleep & Lounge
26054,37827,12104,2024-01-13,Shipped,Shipped,CANDIDATE_CA,36.0,Intimates
26054,37828,7321,2024-01-13,Shipped,Shipped,CANDIDATE_CA,47.950000762939446,Skirts
26062,37839,4225,2024-01-04,Complete,Complete,CANDIDATE_CA,179.0,Jeans
26354,38237,6904,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,58.0,Shorts
26364,38254,19570,2024-01-02,Shipped,Shipped,CANDIDATE_CA,33.9900016784668,Sweaters
26404,38307,8984,2024-01-08,Processing,Processing,A_VERIFIER_ETAT,46.950000762939446,Socks & Hosiery
26545,38508,11902,2024-01-14,Processing,Processing,A_VERIFIER_ETAT,60.0,Intimates
26630,38625,19782,2024-01-23,Processing,Processing,A_VERIFIER_ETAT,69.30000305175781,Sweaters
26630,38626,23923,2024-01-27,Processing,Processing,A_VERIFIER_ETAT,99.98999786376952,Outerwear & Coats
26831,38926,2291,2024-01-25,Cancelled,Cancelled,EXCLUE_METIER,27.899999618530277,Fashion Hoodies & Sweatshirts
26843,38941,5187,2024-01-30,Shipped,Shipped,CANDIDATE_CA,27.899999618530277,Pants & Capris
26863,38967,14788,2024-01-31,Returned,Returned,EXCLUE_METIER,21.600000381469727,Maternity
26863,38968,15110,2024-01-31,Returned,Returned,EXCLUE_METIER,29.729999542236328,Maternity
26906,39026,26485,2024-01-30,Complete,Complete,CANDIDATE_CA,59.9900016784668,Sleep & Lounge
26937,39069,11031,2024-01-28,Processing,Processing,A_VERIFIER_ETAT,19.0,Intimates
26998,39157,6283,2024-01-18,Processing,Processing,A_VERIFIER_ETAT,27.100000381469727,Shorts
26998,39158,2360,2024-01-19,Processing,Processing,A_VERIFIER_ETAT,8.880000114440918,Fashion Hoodies & Sweatshirts
26998,39159,13758,2024-01-18,Processing,Processing,A_VERIFIER_ETAT,297.95001220703125,Accessories
26998,39160,13526,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,54.9900016784668,Swim
27250,39553,19608,2024-01-31,Complete,Complete,CANDIDATE_CA,16.59000015258789,Sweaters
27250,39554,25747,2024-01-31,Complete,Complete,CANDIDATE_CA,22.5,Underwear
27250,39556,19822,2024-01-28,Complete,Complete,CANDIDATE_CA,74.98999786376953,Suits & Sport Coats
27594,40045,18346,2024-01-30,Shipped,Shipped,CANDIDATE_CA,11.0,Active
27621,40082,6727,2024-01-05,Complete,Complete,CANDIDATE_CA,15.0,Shorts
27738,40252,10743,2024-01-27,Shipped,Shipped,CANDIDATE_CA,22.5,Intimates
27745,40259,8579,2024-01-26,Complete,Complete,CANDIDATE_CA,379.0,Outerwear & Coats
27767,40288,25827,2024-01-23,Returned,Returned,EXCLUE_METIER,16.0,Underwear
27767,40289,24071,2024-01-27,Returned,Returned,EXCLUE_METIER,479.0,Outerwear & Coats
27771,40296,10131,2024-01-06,Complete,Complete,CANDIDATE_CA,39.9900016784668,Sleep & Lounge
27788,40328,23797,2024-01-29,Returned,Returned,EXCLUE_METIER,160.0,Outerwear & Coats
27946,40561,8734,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,158.3300018310547,Outerwear & Coats
28071,40732,22068,2024-01-13,Processing,Processing,A_VERIFIER_ETAT,79.94999694824217,Pants
28071,40733,26868,2024-01-13,Processing,Processing,A_VERIFIER_ETAT,29.989999771118164,Sleep & Lounge
28138,40833,4792,2024-01-13,Processing,Processing,A_VERIFIER_ETAT,189.0,Jeans
28138,40834,1343,2024-01-12,Processing,Processing,A_VERIFIER_ETAT,49.9900016784668,Sweaters
28181,40901,21213,2024-01-06,Shipped,Shipped,CANDIDATE_CA,19.989999771118164,Jeans
28194,40914,27320,2024-01-13,Complete,Complete,CANDIDATE_CA,18.75,Sleep & Lounge
28230,40964,24126,2024-01-29,Complete,Complete,CANDIDATE_CA,100.1999969482422,Outerwear & Coats
28416,41254,28925,2024-01-19,Complete,Complete,CANDIDATE_CA,30.0,Accessories
28522,41407,11198,2024-01-15,Complete,Complete,CANDIDATE_CA,25.0,Intimates
28663,41603,23419,2024-01-26,Shipped,Shipped,CANDIDATE_CA,32.7599983215332,Shorts
28686,41639,3788,2024-01-09,Processing,Processing,A_VERIFIER_ETAT,46.9900016784668,Dresses
28748,41736,20950,2024-01-12,Complete,Complete,CANDIDATE_CA,59.5,Jeans
29046,42185,25929,2024-01-14,Processing,Processing,A_VERIFIER_ETAT,34.0,Underwear
29157,42365,22198,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,19.989999771118164,Pants
29194,42421,26469,2024-01-11,Complete,Complete,CANDIDATE_CA,44.0,Sleep & Lounge
29194,42422,24068,2024-01-11,Complete,Complete,CANDIDATE_CA,39.58000183105469,Outerwear & Coats
29194,42423,18058,2024-01-12,Complete,Complete,CANDIDATE_CA,13.949999809265137,Active
29267,42534,21142,2024-01-07,Processing,Processing,A_VERIFIER_ETAT,352.0,Jeans
29289,42567,24571,2024-01-28,Shipped,Shipped,CANDIDATE_CA,19.950000762939453,Socks
29344,42643,9088,2024-01-21,Complete,Complete,CANDIDATE_CA,14.989999771118164,Socks & Hosiery
29403,42729,14043,2024-01-23,Processing,Processing,A_VERIFIER_ETAT,25.899999618530277,Accessories
29467,42817,12722,2024-01-17,Shipped,Shipped,CANDIDATE_CA,74.94999694824217,Swim
29468,42818,10614,2024-01-14,Complete,Complete,CANDIDATE_CA,46.0,Intimates
29503,42873,25230,2024-01-31,Complete,Complete,CANDIDATE_CA,22.989999771118164,Socks
29503,42874,19055,2024-01-30,Complete,Complete,CANDIDATE_CA,74.33999633789062,Sweaters
29552,42948,10322,2024-01-18,Processing,Processing,A_VERIFIER_ETAT,17.989999771118164,Sleep & Lounge
29552,42949,135,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,32.9900016784668,Tops & Tees
29552,42950,11063,2024-01-17,Processing,Processing,A_VERIFIER_ETAT,29.299999237060547,Intimates
29552,42951,581,2024-01-14,Processing,Processing,A_VERIFIER_ETAT,41.9900016784668,Tops & Tees
29728,43225,26258,2024-01-28,Complete,Complete,CANDIDATE_CA,14.989999771118164,Underwear
29816,43364,2712,2024-01-23,Complete,Complete,CANDIDATE_CA,19.0,Active
29833,43387,20915,2024-01-06,Complete,Complete,CANDIDATE_CA,142.99000549316406,Jeans
29852,43411,27468,2024-01-18,Complete,Complete,CANDIDATE_CA,46.0,Swim
29852,43412,17723,2024-01-21,Complete,Complete,CANDIDATE_CA,19.450000762939453,Fashion Hoodies & Sweatshirts
29887,43466,8846,2024-01-30,Shipped,Shipped,CANDIDATE_CA,89.98999786376953,Outerwear & Coats
30066,43710,6668,2024-01-18,Processing,Processing,A_VERIFIER_ETAT,21.25,Shorts
30113,43773,26507,2024-01-28,Processing,Processing,A_VERIFIER_ETAT,45.5,Sleep & Lounge
30113,43774,27197,2024-01-26,Processing,Processing,A_VERIFIER_ETAT,39.0,Sleep & Lounge
30143,43826,7239,2024-01-03,Shipped,Shipped,CANDIDATE_CA,47.630001068115234,Skirts
30197,43904,16862,2024-01-03,Complete,Complete,CANDIDATE_CA,39.5,Tops & Tees
30205,43915,6856,2024-01-22,Shipped,Shipped,CANDIDATE_CA,51.0,Shorts
30312,44071,2150,2024-01-24,Returned,Returned,EXCLUE_METIER,119.0,Fashion Hoodies & Sweatshirts
30312,44072,5031,2024-01-22,Returned,Returned,EXCLUE_METIER,32.900001525878906,Jeans
30336,44105,8697,2024-01-08,Processing,Processing,A_VERIFIER_ETAT,90.0,Outerwear & Coats
30353,44133,19001,2024-01-24,Complete,Complete,CANDIDATE_CA,34.97999954223633,Sweaters
30353,44134,22753,2024-01-22,Complete,Complete,CANDIDATE_CA,33.75,Shorts
30629,44506,15927,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,10.489999771118164,Plus
30724,44639,25541,2024-01-26,Processing,Processing,A_VERIFIER_ETAT,24.950000762939453,Underwear
30870,44865,22053,2024-01-24,Returned,Returned,EXCLUE_METIER,49.5,Pants
31085,45162,21429,2024-01-24,Returned,Returned,EXCLUE_METIER,109.0,Jeans
31085,45163,23757,2024-01-22,Returned,Returned,EXCLUE_METIER,109.98999786376952,Outerwear & Coats
31173,45284,2088,2024-01-02,Processing,Processing,A_VERIFIER_ETAT,129.97999572753906,Fashion Hoodies & Sweatshirts
31380,45579,23360,2024-01-11,Shipped,Shipped,CANDIDATE_CA,44.9900016784668,Shorts
31435,45662,6593,2024-01-09,Processing,Processing,A_VERIFIER_ETAT,60.0,Shorts
31435,45663,6268,2024-01-11,Processing,Processing,A_VERIFIER_ETAT,8.989999771118164,Leggings
31435,45664,10841,2024-01-10,Processing,Processing,A_VERIFIER_ETAT,13.8100004196167,Intimates
31435,45665,4613,2024-01-07,Processing,Processing,A_VERIFIER_ETAT,25.0,Jeans
31592,45879,13549,2024-01-18,Cancelled,Cancelled,EXCLUE_METIER,132.0,Swim
31592,45880,3233,2024-01-16,Cancelled,Cancelled,EXCLUE_METIER,99.0,Dresses
31594,45882,23976,2024-01-11,Shipped,Shipped,CANDIDATE_CA,71.9800033569336,Outerwear & Coats
31616,45910,22815,2024-01-11,Returned,Returned,EXCLUE_METIER,31.5,Shorts
31684,46013,3538,2024-01-08,Complete,Complete,CANDIDATE_CA,13.8100004196167,Dresses
31684,46014,13811,2024-01-06,Complete,Complete,CANDIDATE_CA,109.9499969482422,Accessories
31684,46015,2102,2024-01-07,Complete,Complete,CANDIDATE_CA,25.0,Fashion Hoodies & Sweatshirts
31684,46016,8433,2024-01-07,Complete,Complete,CANDIDATE_CA,79.16999816894531,Outerwear & Coats
31735,46087,13019,2024-01-21,Shipped,Shipped,CANDIDATE_CA,28.290000915527344,Swim
31750,46109,5496,2024-01-25,Complete,Complete,CANDIDATE_CA,89.0,Pants & Capris
31758,46118,24966,2024-01-22,Shipped,Shipped,CANDIDATE_CA,64.5,Socks
31775,46141,9987,2024-01-05,Complete,Complete,CANDIDATE_CA,40.77999877929688,Sleep & Lounge
31968,46410,7775,2024-01-12,Shipped,Shipped,CANDIDATE_CA,99.0,Blazers & Jackets
32089,46591,10535,2024-01-05,Returned,Returned,EXCLUE_METIER,17.0,Intimates
32113,46621,9389,2024-01-01,Cancelled,Cancelled,EXCLUE_METIER,10.0,Socks & Hosiery
32149,46676,20556,2024-01-07,Processing,Processing,A_VERIFIER_ETAT,195.0,Jeans
32247,46809,17000,2024-01-25,Shipped,Shipped,CANDIDATE_CA,36.5,Tops & Tees
32263,46832,16850,2024-01-27,Cancelled,Cancelled,EXCLUE_METIER,32.0,Tops & Tees
32272,46844,23085,2024-01-19,Processing,Processing,A_VERIFIER_ETAT,41.25,Shorts
32470,47137,11846,2024-01-20,Shipped,Shipped,CANDIDATE_CA,61.950000762939446,Intimates
32537,47241,15189,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,89.0,Maternity
32598,47328,22633,2024-01-17,Cancelled,Cancelled,EXCLUE_METIER,55.950000762939446,Pants
32598,47329,26583,2024-01-19,Cancelled,Cancelled,EXCLUE_METIER,49.9900016784668,Sleep & Lounge
32671,47426,10864,2024-01-06,Cancelled,Cancelled,EXCLUE_METIER,13.409999847412108,Intimates
32671,47427,15148,2024-01-06,Cancelled,Cancelled,EXCLUE_METIER,24.979999542236328,Maternity
32815,47642,27351,2024-01-06,Shipped,Shipped,CANDIDATE_CA,49.9900016784668,Sleep & Lounge
32906,47779,3839,2024-01-25,Processing,Processing,A_VERIFIER_ETAT,78.0,Dresses
32906,47780,10756,2024-01-27,Processing,Processing,A_VERIFIER_ETAT,10.0,Intimates
