order_id,order_item_id,product_id,product_category,sale_date_utc,order_status,amount_source_usd,source_currency_assumption,rate_date,usd_per_eur,rate_age_days,amount_eur,rate_source_url
15502,22412,3963,Dresses,2024-01-22,SHIPPED,229.00,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,210.28,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
15519,22432,23345,Shorts,2024-01-13,SHIPPED,21.99,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,20.10,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
15640,22599,16492,Tops & Tees,2024-01-08,SHIPPED,48.00,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,43.85,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
15711,22716,14055,Accessories,2024-01-06,SHIPPED,18.00,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,16.48,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
16005,23147,1410,Sweaters,2024-01-19,COMPLETE,16.90,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,15.52,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
16005,23148,15408,Plus,2024-01-17,COMPLETE,36.00,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,33.10,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
16186,23408,3091,Active,2024-01-16,COMPLETE,30.00,"USD (POC assumption, unverified)",2024-01-16,1.08820000,0,27.57,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
16358,23645,18201,Active,2024-01-14,SHIPPED,155.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,141.66,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
16367,23657,26577,Sleep & Lounge,2024-01-05,COMPLETE,79.99,"USD (POC assumption, unverified)",2024-01-05,1.09210000,0,73.24,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
16367,23658,27717,Swim,2024-01-09,COMPLETE,62.00,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,56.67,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
16452,23779,7277,Skirts,2024-01-07,COMPLETE,25.00,"USD (POC assumption, unverified)",2024-01-05,1.09210000,2,22.89,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
16898,24427,3393,Dresses,2024-01-03,COMPLETE,129.00,"USD (POC assumption, unverified)",2024-01-03,1.09190000,0,118.14,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
16898,24428,1033,Sweaters,2024-01-05,COMPLETE,69.95,"USD (POC assumption, unverified)",2024-01-05,1.09210000,0,64.05,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
17121,24747,19314,Sweaters,2024-01-01,COMPLETE,91.00,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,82.35,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
17151,24784,315,Tops & Tees,2024-01-16,SHIPPED,33.98,"USD (POC assumption, unverified)",2024-01-16,1.08820000,0,31.23,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
17347,25056,19297,Sweaters,2024-01-01,SHIPPED,69.99,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,63.34,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
17350,25060,28618,Accessories,2024-01-28,SHIPPED,29.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,27.59,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
17451,25215,17600,Fashion Hoodies & Sweatshirts,2024-01-15,SHIPPED,54.66,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,49.94,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
17451,25216,26464,Sleep & Lounge,2024-01-13,SHIPPED,28.99,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,26.49,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
17715,25590,25984,Underwear,2024-01-22,COMPLETE,52.45,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,48.16,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
17829,25755,15630,Plus,2024-01-28,SHIPPED,8.67,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,7.98,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
18017,26025,10758,Intimates,2024-01-05,SHIPPED,13.00,"USD (POC assumption, unverified)",2024-01-05,1.09210000,0,11.90,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
18153,26235,28430,Accessories,2024-01-15,SHIPPED,9.95,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,9.09,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
18373,26555,23845,Outerwear & Coats,2024-01-11,COMPLETE,243.95,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,222.04,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
18440,26635,22487,Pants,2024-01-25,COMPLETE,179.00,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,164.33,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
18663,26984,26681,Sleep & Lounge,2024-01-17,COMPLETE,54.60,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,50.20,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
18663,26985,20124,Suits & Sport Coats,2024-01-13,COMPLETE,375.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,342.72,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
18663,26986,23654,Outerwear & Coats,2024-01-15,COMPLETE,903.00,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,825.03,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
18783,27145,17005,Tops & Tees,2024-01-11,COMPLETE,21.99,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,20.01,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
18811,27191,19944,Suits & Sport Coats,2024-01-25,COMPLETE,69.99,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,64.25,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
18977,27424,13122,Swim,2024-01-06,SHIPPED,150.41,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,137.73,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
19043,27524,24163,Outerwear & Coats,2024-01-22,SHIPPED,109.95,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,100.96,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
19043,27525,25856,Underwear,2024-01-22,SHIPPED,30.00,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,27.55,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
19043,27526,16158,Tops & Tees,2024-01-25,SHIPPED,25.00,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,22.95,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
19043,27527,28441,Accessories,2024-01-24,SHIPPED,30.00,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,27.51,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
19303,27910,15919,Plus,2024-01-31,COMPLETE,39.99,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,36.90,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
19407,28060,22148,Pants,2024-01-07,COMPLETE,39.95,"USD (POC assumption, unverified)",2024-01-05,1.09210000,2,36.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
19407,28061,20466,Suits & Sport Coats,2024-01-07,COMPLETE,199.99,"USD (POC assumption, unverified)",2024-01-05,1.09210000,2,183.12,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
19490,28181,3737,Dresses,2024-01-01,COMPLETE,37.99,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,34.38,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
19912,28797,22515,Pants,2024-01-02,COMPLETE,59.95,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,54.72,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
20115,29086,24900,Socks,2024-01-19,SHIPPED,12.95,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,11.89,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
20147,29130,21124,Jeans,2024-01-01,SHIPPED,169.00,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,152.94,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
20147,29131,28365,Accessories,2024-01-02,SHIPPED,99.65,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,90.95,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
20689,29935,21019,Jeans,2024-01-24,COMPLETE,39.50,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,36.22,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
20912,30279,26626,Sleep & Lounge,2024-01-19,COMPLETE,26.99,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,24.79,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
21102,30555,11885,Intimates,2024-01-25,COMPLETE,37.74,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,34.65,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
21161,30644,20662,Jeans,2024-01-15,SHIPPED,50.00,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,45.68,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
21161,30645,20655,Jeans,2024-01-14,SHIPPED,38.68,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,35.35,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
21161,30646,28578,Accessories,2024-01-14,SHIPPED,24.99,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,22.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
21185,30683,20160,Suits & Sport Coats,2024-01-02,COMPLETE,265.99,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,242.78,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
21372,30967,2303,Fashion Hoodies & Sweatshirts,2024-01-22,COMPLETE,87.89,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,80.71,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
21639,31357,16097,Tops & Tees,2024-01-28,COMPLETE,49.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,45.98,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
21741,31505,24541,Socks,2024-01-03,SHIPPED,24.00,"USD (POC assumption, unverified)",2024-01-03,1.09190000,0,21.98,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
21813,31602,12051,Intimates,2024-01-17,COMPLETE,44.00,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,40.45,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
21911,31754,354,Tops & Tees,2024-01-09,COMPLETE,27.99,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,25.59,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
21949,31808,27994,Swim,2024-01-17,COMPLETE,55.00,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,50.57,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
21949,31809,19949,Suits & Sport Coats,2024-01-20,COMPLETE,129.99,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,119.40,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
22266,32241,21135,Jeans,2024-01-16,COMPLETE,44.00,"USD (POC assumption, unverified)",2024-01-16,1.08820000,0,40.43,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
22451,32498,26924,Sleep & Lounge,2024-01-11,COMPLETE,18.50,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,16.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
22552,32640,4628,Jeans,2024-01-08,COMPLETE,77.97,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,71.23,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
22552,32641,15463,Plus,2024-01-09,COMPLETE,72.99,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,66.72,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
22556,32648,16939,Tops & Tees,2024-01-27,SHIPPED,38.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,34.96,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
22556,32649,25381,Underwear,2024-01-29,SHIPPED,25.20,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,23.28,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
22556,32650,23762,Outerwear & Coats,2024-01-27,SHIPPED,119.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,110.38,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
22556,32651,23819,Outerwear & Coats,2024-01-30,SHIPPED,59.99,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,55.31,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
22721,32874,26788,Sleep & Lounge,2024-01-20,SHIPPED,265.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,243.41,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
22967,33229,8969,Socks & Hosiery,2024-01-24,SHIPPED,19.50,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,17.88,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
23034,33324,21755,Pants,2024-01-03,SHIPPED,89.95,"USD (POC assumption, unverified)",2024-01-03,1.09190000,0,82.38,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
23373,33823,13683,Accessories,2024-01-13,COMPLETE,25.50,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,23.30,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
23394,33851,7297,Skirts,2024-01-22,COMPLETE,54.45,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,50.00,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
23663,34238,25035,Socks,2024-01-09,SHIPPED,17.56,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,16.05,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
23735,34345,25087,Socks,2024-01-27,COMPLETE,13.88,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,12.77,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
23735,34346,17395,Fashion Hoodies & Sweatshirts,2024-01-29,COMPLETE,168.00,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,155.22,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
23735,34347,28948,Accessories,2024-01-26,COMPLETE,35.83,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,32.96,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
23893,34579,17672,Fashion Hoodies & Sweatshirts,2024-01-27,SHIPPED,15.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,14.71,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
23922,34621,26260,Underwear,2024-01-19,SHIPPED,21.50,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,19.75,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
23958,34675,15477,Plus,2024-01-31,SHIPPED,11.00,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,10.15,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
24218,35090,14803,Maternity,2024-01-14,SHIPPED,34.98,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,31.97,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
24276,35180,28805,Accessories,2024-01-09,SHIPPED,30.00,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,27.42,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
24512,35543,27562,Swim,2024-01-22,COMPLETE,37.50,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,34.44,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
24512,35544,16261,Tops & Tees,2024-01-23,COMPLETE,32.50,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,29.89,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
24534,35579,15686,Plus,2024-01-22,SHIPPED,44.99,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,41.31,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
24705,35818,4183,Jumpsuits & Rompers,2024-01-06,COMPLETE,11.19,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,10.25,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
24705,35819,6131,Leggings,2024-01-06,COMPLETE,9.95,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,9.11,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
25225,36596,18376,Active,2024-01-26,SHIPPED,79.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,73.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
25428,36888,3116,Dresses,2024-01-01,SHIPPED,99.50,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,90.05,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
25548,37073,6936,Shorts,2024-01-02,SHIPPED,11.38,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,10.39,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
25703,37310,26339,Underwear,2024-01-23,SHIPPED,33.00,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,30.35,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
25713,37325,25719,Underwear,2024-01-28,COMPLETE,30.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,27.60,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
25796,37453,17981,Fashion Hoodies & Sweatshirts,2024-01-28,SHIPPED,76.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,69.91,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
25899,37607,19177,Sweaters,2024-01-23,SHIPPED,77.00,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,70.82,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
25979,37712,12884,Swim,2024-01-12,SHIPPED,16.99,"USD (POC assumption, unverified)",2024-01-12,1.09420000,0,15.53,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
26054,37826,10036,Sleep & Lounge,2024-01-17,SHIPPED,20.00,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,18.39,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
26054,37827,12104,Intimates,2024-01-13,SHIPPED,36.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,32.90,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
26054,37828,7321,Skirts,2024-01-13,SHIPPED,47.95,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,43.82,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
26062,37839,4225,Jeans,2024-01-04,COMPLETE,179.00,"USD (POC assumption, unverified)",2024-01-04,1.09530000,0,163.43,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
26364,38254,19570,Sweaters,2024-01-02,SHIPPED,33.99,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,31.02,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
26843,38941,5187,Pants & Capris,2024-01-30,SHIPPED,27.90,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,25.72,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
26906,39026,26485,Sleep & Lounge,2024-01-30,COMPLETE,59.99,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,55.31,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
27250,39553,19608,Sweaters,2024-01-31,COMPLETE,16.59,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,15.31,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
27250,39554,25747,Underwear,2024-01-31,COMPLETE,22.50,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,20.76,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
27250,39556,19822,Suits & Sport Coats,2024-01-28,COMPLETE,74.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,68.98,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
27594,40045,18346,Active,2024-01-30,SHIPPED,11.00,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,10.14,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
27621,40082,6727,Shorts,2024-01-05,COMPLETE,15.00,"USD (POC assumption, unverified)",2024-01-05,1.09210000,0,13.74,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
27738,40252,10743,Intimates,2024-01-27,SHIPPED,22.50,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,20.70,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
27745,40259,8579,Outerwear & Coats,2024-01-26,COMPLETE,379.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,348.63,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
27771,40296,10131,Sleep & Lounge,2024-01-06,COMPLETE,39.99,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,36.62,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
28181,40901,21213,Jeans,2024-01-06,SHIPPED,19.99,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,18.30,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
28194,40914,27320,Sleep & Lounge,2024-01-13,COMPLETE,18.75,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,17.14,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
28230,40964,24126,Outerwear & Coats,2024-01-29,COMPLETE,100.20,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,92.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
28416,41254,28925,Accessories,2024-01-19,COMPLETE,30.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,27.56,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
28522,41407,11198,Intimates,2024-01-15,COMPLETE,25.00,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,22.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
28663,41603,23419,Shorts,2024-01-26,SHIPPED,32.76,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,30.14,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
28748,41736,20950,Jeans,2024-01-12,COMPLETE,59.50,"USD (POC assumption, unverified)",2024-01-12,1.09420000,0,54.38,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
29194,42421,26469,Sleep & Lounge,2024-01-11,COMPLETE,44.00,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,40.05,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
