source_row,order_id,order_item_id,product_id,sale_date_utc,order_status,item_status,order_disposition,sale_price,product_category,normalized_order_id,normalized_order_item_id,normalized_product_id,normalized_sale_date_utc,normalized_amount_source_usd,status,reason_code,reason_explanation
243,15742,22767,3739,2024-01-18,Cancelled,Cancelled,EXCLUE_METIER,48.950000762939446,Dresses,15742,22767,3739,2024-01-18,48.95,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
244,15742,22768,1333,2024-01-20,Cancelled,Cancelled,EXCLUE_METIER,84.98999786376953,Sweaters,15742,22768,1333,2024-01-20,84.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
245,15742,22769,3459,2024-01-18,Cancelled,Cancelled,EXCLUE_METIER,29.989999771118164,Dresses,15742,22769,3459,2024-01-18,29.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
246,15852,22933,2291,2024-01-19,Cancelled,Cancelled,EXCLUE_METIER,27.899999618530277,Fashion Hoodies & Sweatshirts,15852,22933,2291,2024-01-19,27.90,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
249,16075,23254,24686,2024-01-14,Processing,Processing,A_VERIFIER_ETAT,11.989999771118164,Socks,16075,23254,24686,2024-01-14,11.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
250,16075,23255,23914,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,129.92999267578125,Outerwear & Coats,16075,23255,23914,2024-01-16,129.93,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
251,16075,23256,24049,2024-01-15,Processing,Processing,A_VERIFIER_ETAT,219.0,Outerwear & Coats,16075,23256,24049,2024-01-15,219.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
252,16088,23275,192,2024-01-02,Returned,Returned,EXCLUE_METIER,19.989999771118164,Tops & Tees,16088,23275,192,2024-01-02,19.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
254,16268,23518,12069,2024-01-22,Processing,Processing,A_VERIFIER_ETAT,100.0,Intimates,16268,23518,12069,2024-01-22,100.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
259,16614,24001,20663,2024-01-08,Returned,Returned,EXCLUE_METIER,42.380001068115234,Jeans,16614,24001,20663,2024-01-08,42.38,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
260,16614,24002,20899,2024-01-09,Returned,Returned,EXCLUE_METIER,54.9900016784668,Jeans,16614,24002,20899,2024-01-09,54.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
261,16614,24003,26300,2024-01-08,Returned,Returned,EXCLUE_METIER,22.0,Underwear,16614,24003,26300,2024-01-08,22.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
271,17725,25605,22271,2024-01-28,Returned,Returned,EXCLUE_METIER,59.9900016784668,Pants,17725,25605,22271,2024-01-28,59.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
273,17960,25933,3288,2024-01-30,Cancelled,Cancelled,EXCLUE_METIER,39.9900016784668,Dresses,17960,25933,3288,2024-01-30,39.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
276,18336,26501,24676,2024-01-03,Processing,Processing,A_VERIFIER_ETAT,40.0,Socks,18336,26501,24676,2024-01-03,40.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
279,18452,26657,13860,2024-01-15,Processing,Processing,A_VERIFIER_ETAT,12.989999771118164,Accessories,18452,26657,13860,2024-01-15,12.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
283,18692,27025,12985,2024-01-12,Processing,Processing,A_VERIFIER_ETAT,59.25,Swim,18692,27025,12985,2024-01-12,59.25,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
286,18846,27238,26031,2024-01-03,Cancelled,Cancelled,EXCLUE_METIER,25.0,Underwear,18846,27238,26031,2024-01-03,25.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
287,18846,27239,20336,2024-01-02,Cancelled,Cancelled,EXCLUE_METIER,99.94999694824217,Suits & Sport Coats,18846,27239,20336,2024-01-02,99.95,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
288,18891,27313,22461,2024-01-22,Cancelled,Cancelled,EXCLUE_METIER,26.61000061035156,Pants,18891,27313,22461,2024-01-22,26.61,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
289,18929,27364,2935,2024-01-03,Processing,Processing,A_VERIFIER_ETAT,11.989999771118164,Active,18929,27364,2935,2024-01-03,11.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
291,19004,27465,27395,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,49.5,Swim,19004,27465,27395,2024-01-24,49.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
296,19123,27652,27798,2024-01-29,Cancelled,Cancelled,EXCLUE_METIER,53.47999954223633,Swim,19123,27652,27798,2024-01-29,53.48,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
297,19123,27653,28012,2024-01-29,Cancelled,Cancelled,EXCLUE_METIER,18.989999771118164,Swim,19123,27653,28012,2024-01-29,18.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
301,19476,28164,991,2024-01-25,Processing,Processing,A_VERIFIER_ETAT,85.0,Sweaters,19476,28164,991,2024-01-25,85.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
303,19735,28537,17931,2024-01-06,Processing,Processing,A_VERIFIER_ETAT,23.030000686645508,Fashion Hoodies & Sweatshirts,19735,28537,17931,2024-01-06,23.03,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
304,19735,28538,22263,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,40.9900016784668,Pants,19735,28538,22263,2024-01-05,40.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
305,19735,28539,25784,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,14.0,Underwear,19735,28539,25784,2024-01-04,14.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
306,19735,28540,22586,2024-01-07,Processing,Processing,A_VERIFIER_ETAT,85.68000030517578,Pants,19735,28540,22586,2024-01-07,85.68,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
307,19753,28565,11123,2024-01-05,Cancelled,Cancelled,EXCLUE_METIER,38.0,Intimates,19753,28565,11123,2024-01-05,38.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
308,19753,28566,6874,2024-01-07,Cancelled,Cancelled,EXCLUE_METIER,80.91999816894531,Shorts,19753,28566,6874,2024-01-07,80.92,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
309,19753,28567,7969,2024-01-05,Cancelled,Cancelled,EXCLUE_METIER,60.9900016784668,Blazers & Jackets,19753,28567,7969,2024-01-05,60.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
310,19846,28702,4244,2024-01-19,Processing,Processing,A_VERIFIER_ETAT,178.0,Jeans,19846,28702,4244,2024-01-19,178.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
315,20482,29634,2699,2024-01-09,Cancelled,Cancelled,EXCLUE_METIER,13.0,Active,20482,29634,2699,2024-01-09,13.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
316,20576,29768,9354,2024-01-08,Cancelled,Cancelled,EXCLUE_METIER,12.989999771118164,Socks & Hosiery,20576,29768,9354,2024-01-08,12.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
319,20951,30339,11047,2024-01-25,Cancelled,Cancelled,EXCLUE_METIER,29.989999771118164,Intimates,20951,30339,11047,2024-01-25,29.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
321,21148,30628,3400,2024-01-01,Processing,Processing,A_VERIFIER_ETAT,9.449999809265137,Dresses,21148,30628,3400,2024-01-01,9.45,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
326,21254,30789,5711,2024-01-30,Returned,Returned,EXCLUE_METIER,19.989999771118164,Leggings,21254,30789,5711,2024-01-30,19.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
327,21270,30815,13346,2024-01-11,Cancelled,Cancelled,EXCLUE_METIER,238.0,Swim,21270,30815,13346,2024-01-11,238.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
328,21270,30816,13445,2024-01-12,Cancelled,Cancelled,EXCLUE_METIER,66.0,Swim,21270,30816,13445,2024-01-12,66.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
329,21270,30817,1919,2024-01-11,Cancelled,Cancelled,EXCLUE_METIER,98.0,Fashion Hoodies & Sweatshirts,21270,30817,1919,2024-01-11,98.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
331,21466,31112,28405,2024-01-11,Processing,Processing,A_VERIFIER_ETAT,16.899999618530273,Accessories,21466,31112,28405,2024-01-11,16.90,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
333,21719,31473,19624,2024-01-26,Returned,Returned,EXCLUE_METIER,32.9900016784668,Sweaters,21719,31473,19624,2024-01-26,32.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
335,21801,31584,23158,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,87.5,Shorts,21801,31584,23158,2024-01-21,87.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
336,21801,31585,27083,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,39.200000762939446,Sleep & Lounge,21801,31585,27083,2024-01-24,39.20,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
341,22029,31920,18961,2024-01-19,Returned,Returned,EXCLUE_METIER,25.0,Sweaters,22029,31920,18961,2024-01-19,25.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
342,22029,31921,20795,2024-01-19,Returned,Returned,EXCLUE_METIER,90.0,Jeans,22029,31921,20795,2024-01-19,90.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
343,22091,32004,9989,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,25.0,Sleep & Lounge,22091,32004,9989,2024-01-04,25.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
344,22091,32005,6327,2024-01-02,Processing,Processing,A_VERIFIER_ETAT,29.65999984741211,Shorts,22091,32005,6327,2024-01-02,29.66,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
345,22136,32062,27425,2024-01-14,Cancelled,Cancelled,EXCLUE_METIER,50.0,Swim,22136,32062,27425,2024-01-14,50.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
346,22136,32063,26756,2024-01-15,Cancelled,Cancelled,EXCLUE_METIER,25.0,Sleep & Lounge,22136,32063,26756,2024-01-15,25.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
349,22518,32592,18764,2024-01-17,Processing,Processing,A_VERIFIER_ETAT,59.9900016784668,Active,22518,32592,18764,2024-01-17,59.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
350,22518,32593,19121,2024-01-15,Processing,Processing,A_VERIFIER_ETAT,43.9900016784668,Sweaters,22518,32593,19121,2024-01-15,43.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
351,22518,32594,19815,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,149.5,Suits & Sport Coats,22518,32594,19815,2024-01-16,149.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
361,23083,33400,21160,2024-01-31,Cancelled,Cancelled,EXCLUE_METIER,56.97999954223633,Jeans,23083,33400,21160,2024-01-31,56.98,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
362,23118,33447,1413,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,78.47000122070312,Sweaters,23118,33447,1413,2024-01-16,78.47,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
363,23141,33479,11863,2024-01-11,Cancelled,Cancelled,EXCLUE_METIER,60.0,Intimates,23141,33479,11863,2024-01-11,60.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
364,23141,33480,3720,2024-01-08,Cancelled,Cancelled,EXCLUE_METIER,45.0,Dresses,23141,33480,3720,2024-01-08,45.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
365,23252,33648,26524,2024-01-19,Processing,Processing,A_VERIFIER_ETAT,39.0,Sleep & Lounge,23252,33648,26524,2024-01-19,39.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
368,23547,34076,3862,2024-01-30,Processing,Processing,A_VERIFIER_ETAT,138.0,Dresses,23547,34076,3862,2024-01-30,138.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
369,23547,34077,9113,2024-01-31,Processing,Processing,A_VERIFIER_ETAT,13.5,Socks & Hosiery,23547,34077,9113,2024-01-31,13.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
370,23601,34148,7907,2024-01-09,Returned,Returned,EXCLUE_METIER,54.41999816894531,Blazers & Jackets,23601,34148,7907,2024-01-09,54.42,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
371,23624,34180,17234,2024-01-29,Returned,Returned,EXCLUE_METIER,49.5,Fashion Hoodies & Sweatshirts,23624,34180,17234,2024-01-29,49.50,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
372,23624,34181,20657,2024-01-29,Returned,Returned,EXCLUE_METIER,32.900001525878906,Jeans,23624,34181,20657,2024-01-29,32.90,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
379,23942,34652,8870,2024-01-09,Returned,Returned,EXCLUE_METIER,18.0,Socks & Hosiery,23942,34652,8870,2024-01-09,18.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
381,23986,34710,7395,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,8.890000343322756,Skirts,23986,34710,7395,2024-01-13,8.89,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
382,23986,34711,14938,2024-01-11,Cancelled,Cancelled,EXCLUE_METIER,24.979999542236328,Maternity,23986,34711,14938,2024-01-11,24.98,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
383,23986,34712,874,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,55.0,Sweaters,23986,34712,874,2024-01-13,55.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
385,24238,35118,14874,2024-01-02,Processing,Processing,A_VERIFIER_ETAT,16.979999542236328,Maternity,24238,35118,14874,2024-01-02,16.98,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
387,24416,35398,2553,2024-01-16,Returned,Returned,EXCLUE_METIER,10.0,Active,24416,35398,2553,2024-01-16,10.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
391,24581,35636,10395,2024-01-21,Cancelled,Cancelled,EXCLUE_METIER,48.0,Intimates,24581,35636,10395,2024-01-21,48.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
392,24594,35654,25471,2024-01-04,Cancelled,Cancelled,EXCLUE_METIER,45.0,Underwear,24594,35654,25471,2024-01-04,45.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
393,24657,35740,28870,2024-01-31,Processing,Processing,A_VERIFIER_ETAT,93.8199996948242,Accessories,24657,35740,28870,2024-01-31,93.82,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
396,24735,35859,9593,2024-01-05,Returned,Returned,EXCLUE_METIER,25.0,Sleep & Lounge,24735,35859,9593,2024-01-05,25.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
397,24735,35860,1298,2024-01-03,Returned,Returned,EXCLUE_METIER,44.0,Sweaters,24735,35860,1298,2024-01-03,44.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
398,24906,36126,9698,2024-01-22,Cancelled,Cancelled,EXCLUE_METIER,25.0,Sleep & Lounge,24906,36126,9698,2024-01-22,25.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
399,25034,36315,3114,2024-01-28,Cancelled,Cancelled,EXCLUE_METIER,99.0,Dresses,25034,36315,3114,2024-01-28,99.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
400,25034,36316,399,2024-01-27,Cancelled,Cancelled,EXCLUE_METIER,72.0,Tops & Tees,25034,36316,399,2024-01-27,72.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
401,25034,36317,9820,2024-01-28,Cancelled,Cancelled,EXCLUE_METIER,24.96999931335449,Sleep & Lounge,25034,36317,9820,2024-01-28,24.97,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
402,25034,36318,15588,2024-01-27,Cancelled,Cancelled,EXCLUE_METIER,16.0,Plus,25034,36318,15588,2024-01-27,16.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
404,25237,36610,7920,2024-01-09,Processing,Processing,A_VERIFIER_ETAT,12.5600004196167,Blazers & Jackets,25237,36610,7920,2024-01-09,12.56,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
405,25237,36611,2386,2024-01-12,Processing,Processing,A_VERIFIER_ETAT,46.0,Fashion Hoodies & Sweatshirts,25237,36611,2386,2024-01-12,46.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
406,25396,36838,27692,2024-01-22,Processing,Processing,A_VERIFIER_ETAT,52.0,Swim,25396,36838,27692,2024-01-22,52.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
407,25396,36839,27815,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,67.5,Swim,25396,36839,27815,2024-01-21,67.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
408,25396,36840,20872,2024-01-22,Processing,Processing,A_VERIFIER_ETAT,59.959999084472656,Jeans,25396,36840,20872,2024-01-22,59.96,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
409,25400,36848,24948,2024-01-26,Cancelled,Cancelled,EXCLUE_METIER,37.5,Socks,25400,36848,24948,2024-01-26,37.50,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
414,25735,37363,13940,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,4.150000095367432,Accessories,25735,37363,13940,2024-01-24,4.15,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
416,25858,37549,2244,2024-01-17,Returned,Returned,EXCLUE_METIER,36.9900016784668,Fashion Hoodies & Sweatshirts,25858,37549,2244,2024-01-17,36.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
423,26354,38237,6904,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,58.0,Shorts,26354,38237,6904,2024-01-29,58.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
425,26404,38307,8984,2024-01-08,Processing,Processing,A_VERIFIER_ETAT,46.950000762939446,Socks & Hosiery,26404,38307,8984,2024-01-08,46.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
426,26545,38508,11902,2024-01-14,Processing,Processing,A_VERIFIER_ETAT,60.0,Intimates,26545,38508,11902,2024-01-14,60.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
427,26630,38625,19782,2024-01-23,Processing,Processing,A_VERIFIER_ETAT,69.30000305175781,Sweaters,26630,38625,19782,2024-01-23,69.30,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
